bbl,newbldgarea,oldbldgarea,difference
4001607501,69337,000086040,16703
1014987501,86236,000102934,16698
2055297502,49511,000066143,16632
1018317502,32569,000049200,16631
1006967502,40760,000057388,16628
1005077502,34610,000051184,16574
1007387504,56600,000073172,16572
1008867501,48547,000065112,16565
1005597501,88971,000105525,16554
4065427501,73316,000089850,16534
2057807501,78551,000095061,16510
1012387501,170019,000186499,16480
4051937506,35630,000052102,16472
1008667501,68728,000085194,16466
5045007501,92401,000108864,16463
4162287501,29937,000046362,16425
2033607501,174183,000190600,16417
1013847501,58898,000075292,16394
1009987501,919865,000936254,16389
1001737501,136112,000152495,16383
3020497501,58424,000074779,16355
1007937506,47287,000063638,16351
1005947505,77913,000094226,16313
1015777501,94886,000111177,16291
3011047508,15693,000031977,16284
1020947503,60342,000076598,16256
2025167501,24297,000040500,16203
1012167502,76805,000093004,16199
5070547501,93672,000109840,16168
3062537504,1071,000017214,16143
1014537501,62546,000078635,16089
1007147501,504210,000520296,16086
4019417501,25995,000042058,16063
3054287501,1377,17373,15996
5002507501,48509,000064500,15991
1001407502,66167,000082151,15984
4050107502,60120,000076099,15979
4050227503,38643,000054600,15957
1015697501,93546,000109500,15954
4005707504,23915,000039861,15946
1003457502,52461,000068396,15935
1004697506,96581,000112516,15935
1001907504,158730,000174625,15895
3050547502,28540,000044403,15863
1012747502,80293,000096137,15844
4024767501,35567,000051341,15774
4051057503,22879,000038652,15773
4050407501,72176,000087947,15771
1017557501,28575,000044345,15770
1013417501,82062,000097800,15738
1018697501,72520,000088242,15722
3086767503,53276,000068986,15710
1016027501,97000,000112700,15700
1005957508,32690,000048386,15696
1001347503,97299,000112994,15695
1014467501,55096,000070776,15680
1013207506,244862,000260540,15678
1007987507,43238,000058905,15667
4049717502,37140,000052796,15656
3051857501,47359,000063000,15641
1018377501,72427,000088060,15633
3037737501,3165,000018750,15585
3011317501,60626,000076162,15536
1012777501,39990,000055474,15484
1001817503,38213,000053685,15472
3022637508,108694,000124127,15433
2042267501,743316,000758733,15417
3003397503,73131,000088516,15385
1002177504,99251,000114622,15371
3088057501,51112,000066469,15357
3029077503,39705,000055053,15348
1001627501,31785,000047122,15337
1007947502,31627,000046948,15321
1001357504,298408,000313716,15308
4017797501,75461,000090764,15303
5003277501,15874,000031160,15286
1018687502,191489,000206767,15278
1014097501,41607,000056871,15264
1003847503,27506,000042752,15246
3023827502,80531,000095768,15237
1007987502,109366,000124597,15231
1015117502,49891,000065104,15213
1013307501,60429,000075623,15194
4015407501,52244,000067432,15188
1007787501,58194,000073371,15177
2032497501,37460,000052625,15165
1015107501,137006,000152120,15114
1011447501,41571,000056648,15077
1007537502,38405,000053449,15044
3067957501,918,15948,15030
1006957508,41719,000056706,14987
1013797504,56729,000071707,14978
1007697503,126041,000141015,14974
1007797501,46933,000061884,14951
1000417503,66470,000081412,14942
4004147501,50776,000065710,14934
1014697501,285018,000299947,14929
1007967504,106279,000121206,14927
1019437502,52046,000066936,14890
1020467501,49075,000063961,14886
1000287501,93544,000108373,14829
3023217501,37651,000052477,14826
4051927503,19924,000034746,14822
3064947501,51228,000065971,14743
3011717501,52312,000067038,14726
1005767502,104825,000119533,14708
1005947504,57372,000072079,14707
1013357501,227872,000242577,14705
1004847502,171062,000185717,14655
4004087501,28045,000042643,14598
3087207501,139328,000153893,14565
1014937501,38550,000053084,14534
3017887503,12968,000027500,14532
4050057502,95877,000110400,14523
3073257501,42424,000056935,14511
3025217503,1565,16075,14510
4031717501,56870,000071316,14446
3016487501,17451,000031863,14412
1006907501,58700,000073107,14407
3087207511,112048,000126438,14390
1004567501,55583,000069969,14386
3066817501,37620,000051991,14371
4014867501,15116,000029474,14358
3004037508,43992,000058350,14358
1013497502,27062,000041406,14344
1015167501,39396,000053726,14330
1018887503,101927,000116255,14328
4004297502,32285,000046604,14319
2031037501,34453,000048750,14297
1015177501,61058,000075335,14277
1007167505,42632,000056876,14244
1013657501,212621,000226828,14207
4020997502,118954,000133154,14200
1001417504,95010,000109200,14190
4012777501,49845,000064010,14165
3000327502,25463,000039615,14152
1017277501,138836,000152983,14147
1015997501,200755,000214870,14115
4005897501,67219,000081320,14101
3030327501,20183,000034277,14094
3002117502,30720,000044812,14092
3019927501,21676,000035755,14079
1014117501,62074,000076130,14056
3021787502,5071,19119,14048
3072427501,92400,000106431,14031
1013207504,74760,000088745,13985
1005587502,88911,000102882,13971
4063287501,35553,000049511,13958
1018307503,46543,000060455,13912
3010417502,22382,000036267,13885
1002007502,36207,000050089,13882
1007987503,21273,000035154,13881
1005307505,71134,000085000,13866
1006957504,39593,000053455,13862
1007977507,61968,000075828,13860
4053747504,1377,15200,13823
3072987502,29446,000043266,13820
1002087501,61750,000075528,13778
4098827501,37986,000051750,13764
4037067501,66793,000080541,13748
1008867503,63418,000077154,13736
1008807501,45212,000058946,13734
4004157502,123626,000137360,13734
4092317501,30094,000043798,13704
1011517502,236569,000250271,13702
3024707501,94075,000107771,13696
1012397501,47120,000060804,13684
1003537501,36891,000050563,13672
1008957501,52909,000066567,13658
3020047501,137224,000150880,13656
3010647501,35555,000049210,13655
2057257501,21358,000035000,13642
1014527501,51126,000064758,13632
3066787502,23662,000037257,13595
4058437501,247203,000260784,13581
3011647502,20204,000033736,13532
4051047503,21767,000035292,13525
3021117501,274202,000287707,13505
1010087501,106502,000120000,13498
1000167512,628200,000641681,13481
5010397501,8295,000021759,13464
3018947501,46564,000060020,13456
1009337501,20593,000034041,13448
4051217502,35480,000048925,13445
3021347501,94844,000108285,13441
3015137501,3176,000016545,13369
1008497505,82363,000095705,13342
4001847501,46590,000059920,13330
3051417501,34845,000048171,13326
1013107501,63582,000076904,13322
3050607502,20284,000033574,13290
1008427502,89289,000102552,13263
3015057501,3296,000016545,13249
1001357508,12118,000025367,13249
1008737501,31082,000044321,13239
1008417502,62883,000076116,13233
1007167503,70730,000083950,13220
5028627501,38208,000051425,13217
1008667502,76896,000090113,13217
1001877501,50240,000063450,13210
4098437501,20065,000033250,13185
1008587502,90118,000103290,13172
4000477501,45405,000058572,13167
3002657501,34214,000047380,13166
1007987506,112400,000125560,13160
4044147504,45886,000059040,13154
1011507503,65725,000078877,13152
1018817502,46657,000059769,13112
1001337510,22268,000035377,13109
3002787502,41086,000054176,13090
1008757503,69244,000082333,13089
2030667501,22309,000035390,13081
1018817501,94023,000107102,13079
1008607501,46918,000059993,13075
3014917502,3477,000016545,13068
1002347501,36740,000049719,12979
1005137503,51881,000064859,12978
4020907501,69403,000082378,12975
1004867503,53332,000066295,12963
4031007501,53365,000066324,12959
3002717501,53920,000066878,12958
1011437504,38936,000051860,12924
4014337501,60879,000073800,12921
1017357501,35720,000048614,12894
1000417501,32466,000045352,12886
3023037502,35685,000048567,12882
3025497501,82605,000095450,12845
3008667501,22467,000035299,12832
3022427504,27224,000040048,12824
1015157501,49627,000062438,12811
4141427501,17788,000030591,12803
4014437501,48142,000060900,12758
1008867502,47957,000060713,12756
1006317502,82830,000095573,12743
4050487503,22835,000035573,12738
4000307502,47885,000060607,12722
1007177501,41639,000054355,12716
3013627501,40452,000053128,12676
1020427502,56180,000068836,12656
3023397502,9260,21913,12653
3010347501,13500,000026142,12642
1013467503,45871,000058510,12639
1016817502,25851,000038481,12630
1020997501,30498,000043123,12625
4000617501,78238,000090861,12623
3058187501,54575,000067198,12623
4050507502,19203,000031825,12622
3011327503,24293,000036885,12592
3020117501,69966,000082557,12591
4018377501,64528,000077106,12578
1012337502,47549,000060115,12566
1018297501,88258,000100805,12547
1005697501,58702,000071239,12537
1008407501,53775,000066282,12507
1014197501,181711,000194198,12487
1013037502,67316,000079756,12440
1006187504,60292,000072718,12426
3074627502,31297,000043667,12370
1004597502,26790,000039145,12355
1020957501,65865,000078216,12351
4051927504,18673,000031009,12336
3022427505,31276,000043597,12321
3014037501,23422,000035732,12310
3067037501,36440,000048742,12302
1006357501,30113,000042407,12294
1001907509,59134,000071413,12279
5060247501,44640,000056885,12245
3024067501,33725,000045963,12238
3067687501,27084,000039305,12221
1001737503,78126,000090339,12213
1014367502,57942,000070151,12209
4001967501,15435,000027636,12201
1015327501,52734,000064921,12187
1008207501,42845,000055025,12180
1004947503,30100,000042271,12171
3054197501,2145,14313,12168
3073537501,60714,000072854,12140
1012207503,42640,000054778,12138
4039167504,88504,000100620,12116
3080137501,25593,000037702,12109
3013327502,31359,000043447,12088
1012517501,82055,000094142,12087
3022677503,28149,000040232,12083
1005447503,100754,000112820,12066
1021327501,36763,000048826,12063
4030997501,19510,000031568,12058
1006467501,80330,000092379,12049
3074127501,75531,000087563,12032
4013097501,25101,000037125,12024
3015147501,11134,000023157,12023
1007467502,41918,000053937,12019
1004997505,38310,000050323,12013
1012107504,58773,000070786,12013
1012507503,48508,000060480,11972
3030547503,36714,000048675,11961
1000797503,61193,000073121,11928
4051867505,34663,000046586,11923
1013957503,100554,000112451,11897
1000957501,31175,000043070,11895
2055987501,36704,000048580,11876
1008367501,47963,000059833,11870
1007937501,58705,000070572,11867
4050107504,36577,000048443,11866
3011247504,19410,000031264,11854
3023517501,138233,000150082,11849
1013207503,55652,000067498,11846
3058597501,29852,000041690,11838
1018807501,43092,000054911,11819
3064057502,24110,000035928,11818
1007957501,120468,000132282,11814
3011717503,31618,000043424,11806
3050547501,48020,000059825,11805
4098307502,21550,000033349,11799
1008237503,55764,000067560,11796
3023097501,48922,000060697,11775
1009947502,289391,000301118,11727
4051937502,62308,000074032,11724
1008507502,49423,000061147,11724
2057647501,63033,000074713,11680
1004897502,62753,000074428,11675
3010537503,33433,000045100,11667
4021857501,35040,000046667,11627
1004517502,76583,000088208,11625
4001597501,43384,000054986,11602
4012687501,54528,000066083,11555
1008027501,66740,000078274,11534
3055937514,38043,000049505,11462
1015407501,33969,000045420,11451
1016387501,74067,000085511,11444
4004307502,20840,000032282,11442
1012097501,44732,000056156,11424
4051377503,110686,000122097,11411
4049817501,104712,000116100,11388
1002947502,27517,000038887,11370
1015647502,96420,000107790,11370
4017737504,14356,000025711,11355
3018907501,47621,000058976,11355
1013107503,58813,000070125,11312
1018267501,37325,000048636,11311
3030637501,11308,000022616,11308
4018557501,60718,000072000,11282
1017457503,37166,000048440,11274
1004807503,24053,000035315,11262
3067217501,37990,000049251,11261
1010537503,57360,000068579,11219
4017817502,15505,000026704,11199
3050557501,28256,000039440,11184
3062417501,24848,000036030,11182
3074657501,14692,000025861,11169
2046687501,18154,000029320,11166
1021347501,41311,000052476,11165
3015097502,12023,000023157,11134
3021357501,34209,000045336,11127
3022997501,140389,000151502,11113
4030817501,38275,000049343,11068
1003437501,45289,000056354,11065
4016057501,13787,000024850,11063
1012357501,52445,000063506,11061
4031117501,9708,000020735,11027
4031107501,9708,000020735,11027
3009647505,63431,000074452,11021
1001327503,49402,000060415,11013
1018237501,47419,000058429,11010
3083747501,53349,000064324,10975
1017837501,28389,000039358,10969
1005907502,72987,000083935,10948
3069197508,36067,000047015,10948
4030707501,31691,000042624,10933
1011507502,27582,000038497,10915
3085587501,37408,000048320,10912
3018967502,39580,000050480,10900
1010677503,85439,000096337,10898
4161697501,46820,000057715,10895
3050607501,17310,000028202,10892
3023447502,36615,000047500,10885
4058637501,149636,000160520,10884
1007177504,36424,000047306,10882
1002747501,21923,000032802,10879
1013417505,71206,000082000,10794
3053677502,53289,000064077,10788
4049807502,20806,000031594,10788
3058687501,56276,000067059,10783
4000477502,29206,000039975,10769
3069247501,24440,000035200,10760
1014877501,47043,000057785,10742
3067407501,74271,000085003,10732
3058717501,15521,000026245,10724
3086687503,21444,000032158,10714
4098307501,29291,000039989,10698
3021377502,48713,000059400,10687
3056237511,726,000011411,10685
1007187503,45684,000056348,10664
3009547501,17698,000028350,10652
3055537501,15372,000026020,10648
3065807503,23418,000034042,10624
1014067503,70828,000081449,10621
3013497501,26658,000037275,10617
1005317504,45071,000055688,10617
3056197501,24590,000035200,10610
1016137501,71715,000082314,10599
4050047501,78596,000089180,10584
1012437502,24557,000035130,10573
3024717501,6378,000016931,10553
1007757503,60703,000071250,10547
1010647502,70937,000081467,10530
1014927501,101390,000111920,10530
1017297502,15234,000025760,10526
1001357501,111474,000122000,10526
4050397510,20150,000030665,10515
1013807501,98550,000109028,10478
2054867501,35071,000045531,10460
4022677501,30465,000040911,10446
1007977508,55378,000065823,10445
4033217501,55553,000065990,10437
