bbl,lotarea,lotareaprev,lotarea18v21,lotfront,lotfrontprev,lotfront18v21,lotdepth,lotdepthprev,lotdepth18v21,bldgfront,bldgfrontprev,bldgfront18v21,bldgdepth,bldgdepthprev,bldgdepth18v21,builtfar
1001417504,8916,8916,8916,44.6500000000,0.00,44.6500000000,121.500000000,0.00,121.500000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,10.66
1001417505,3192,3192,3192,24.8500000000,0.00,24.8500000000,126.250000000,0.00,126.250000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.25
1001417506,2894,2894,2894,28.2300000000,0.00,28.2300000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.62
1001417507,4661,4661,4661,75.0800000000,0.00,75.0800000000,53.5000000000,0.00,53.5000000000,75.0000000000,0.00,75.0000000000,53.5000000000,0.00,53.5000000000,3.59
1001420030,82762,82762,82762,1.89000000000,0.00,1.89000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
1001427501,90565,90565,90565,206.180000000,0.00,206.180000000,461.450000000,0.00,461.450000000,461.470000000,0.00,461.470000000,206.180000000,0.00,206.180000000,8.51
1001427502,34214,34214,34214,190.650000000,0.00,190.650000000,222.000000000,0.00,222.000000000,190.650000000,0.00,190.650000000,221.400000000,0.00,221.400000000,11.81
1001437501,4527,4527,4527,50.8500000000,0.00,50.8500000000,69.0000000000,0.00,69.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.43
1001437502,4434,4434,4434,50.7300000000,0.00,50.7300000000,89.1200000000,0.00,89.1200000000,50.0000000000,0.00,50.0000000000,89.0000000000,0.00,89.0000000000,4.57
1001437503,5220,5220,5220,49.9200000000,0.00,49.9200000000,89.1200000000,0.00,89.1200000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.87
1001447501,2044,2044,2044,25.0000000000,0.00,25.0000000000,77.0000000000,0.00,77.0000000000,24.7500000000,0.00,24.7500000000,76.5000000000,0.00,76.5000000000,7.29
1001447502,5118,5118,5118,52.7500000000,0.00,52.7500000000,91.0000000000,0.00,91.0000000000,51.0000000000,0.00,51.0000000000,91.0000000000,0.00,91.0000000000,6.74
1001447503,1860,1860,1860,25.0000000000,0.00,25.0000000000,74.5800000000,0.00,74.5800000000,25.0000000000,0.00,25.0000000000,74.5800000000,0.00,74.5800000000,4.93
1001447504,4032,4032,4032,59.6700000000,0.00,59.6700000000,113.580000000,0.00,113.580000000,59.6700000000,0.00,59.6700000000,113.580000000,0.00,113.580000000,4.01
1001457501,7550,7550,7550,50.0000000000,0.00,50.0000000000,151.250000000,0.00,151.250000000,50.0000000000,0.00,50.0000000000,151.250000000,0.00,151.250000000,7.10
1001457502,3785,3785,3785,25.0000000000,0.00,25.0000000000,151.000000000,0.00,151.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.48
1001457503,1880,1880,1880,0.0400000000000,0.00,0.0400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.37
1001457504,5600,5600,5600,74.5000000000,0.00,74.5000000000,75.1200000000,0.00,75.1200000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.53
1001457505,1875,1875,1875,24.7500000000,0.00,24.7500000000,75.3300000000,0.00,75.3300000000,24.7500000000,0.00,24.7500000000,73.0000000000,0.00,73.0000000000,5.44
1001457506,1875,1875,1875,24.7500000000,0.00,24.7500000000,75.7500000000,0.00,75.7500000000,25.0000000000,0.00,25.0000000000,73.0000000000,0.00,73.0000000000,5.96
1001457507,1875,1875,1875,24.8300000000,0.00,24.8300000000,75.0000000000,0.00,75.0000000000,25.0000000000,0.00,25.0000000000,75.0000000000,0.00,75.0000000000,5.66
1001467501,6047,6047,6047,98.3300000000,0.00,98.3300000000,61.5000000000,0.00,61.5000000000,98.0000000000,0.00,98.0000000000,0.00000000000,0.00,0.00000000000,6.27
1001467502,4930,4930,4930,42.4100000000,0.00,42.4100000000,116.580000000,0.00,116.580000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.34
1001467503,4610,4610,4610,75.1700000000,0.00,75.1700000000,61.4200000000,0.00,61.4200000000,75.0000000000,0.00,75.0000000000,62.0000000000,0.00,62.0000000000,3.97
1001467504,2370,2370,2370,24.7000000000,0.00,24.7000000000,116.750000000,0.00,116.750000000,24.0000000000,0.00,24.0000000000,107.700000000,0.00,107.700000000,5.34
1001467505,3909,3909,3909,33.5800000000,0.00,33.5800000000,116.500000000,0.00,116.500000000,33.0000000000,0.00,33.0000000000,109.000000000,0.00,109.000000000,4.72
1001477501,2942,2942,2942,59.0000000000,0.00,59.0000000000,50.0000000000,0.00,50.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.46
1001477502,1890,1890,1890,25.1700000000,0.00,25.1700000000,75.0000000000,0.00,75.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.37
1001477503,2510,2510,2510,25.0000000000,0.00,25.0000000000,100.580000000,0.00,100.580000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.44
1001477504,2563,2563,2563,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.57
1001477505,4397,4397,4397,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.51
1001477506,2511,2511,2511,24.0000000000,0.00,24.0000000000,100.000000000,0.00,100.000000000,24.0000000000,0.00,24.0000000000,74.0000000000,0.00,74.0000000000,4.47
1001477507,2510,2510,2510,25.0400000000,0.00,25.0400000000,100.580000000,0.00,100.580000000,25.0000000000,0.00,25.0000000000,100.580000000,0.00,100.580000000,4.42
1001477508,8797,8797,8797,50.0000000000,0.00,50.0000000000,176.080000000,0.00,176.080000000,50.0000000000,0.00,50.0000000000,176.000000000,0.00,176.000000000,5.39
1001477509,13144,13144,13144,74.7500000000,0.00,74.7500000000,175.500000000,0.00,175.500000000,75.0000000000,0.00,75.0000000000,176.000000000,0.00,176.000000000,5.70
1001497501,11670,11670,11670,79.8300000000,0.00,79.8300000000,150.500000000,0.00,150.500000000,50.0000000000,0.00,50.0000000000,150.600000000,0.00,150.600000000,5.13
1001497502,6824,6824,6824,50.0000000000,0.00,50.0000000000,96.1700000000,0.00,96.1700000000,75.0000000000,0.00,75.0000000000,90.0000000000,0.00,90.0000000000,16.19
1001497503,7424,7424,7424,0.170000000000,0.00,0.170000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.53
1001507501,8900,8900,8900,50.0000000000,0.00,50.0000000000,178.000000000,0.00,178.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.40
1001507502,3068,3068,3068,50.0200000000,0.00,50.0200000000,61.3300000000,0.00,61.3300000000,50.0000000000,0.00,50.0000000000,61.0000000000,0.00,61.0000000000,5.72
1001507503,2550,2550,2550,25.5800000000,0.00,25.5800000000,99.6700000000,0.00,99.6700000000,25.5800000000,0.00,25.5800000000,99.6700000000,0.00,99.6700000000,4.72
1001507504,4939,4939,4939,49.4200000000,0.00,49.4200000000,100.000000000,0.00,100.000000000,49.0000000000,0.00,49.0000000000,87.0000000000,0.00,87.0000000000,6.34
1001517501,1867,1867,1867,23.7100000000,0.00,23.7100000000,78.7400000000,0.00,78.7400000000,23.0000000000,0.00,23.0000000000,75.0000000000,0.00,75.0000000000,6.46
1001527501,5252,5252,5252,50.5000000000,0.00,50.5000000000,104.000000000,0.00,104.000000000,50.5000000000,0.00,50.5000000000,104.000000000,0.00,104.000000000,6.04
1001627501,6525,6525,6525,50.0000000000,0.00,50.0000000000,155.000000000,0.00,155.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.87
1001717501,5100,5100,5100,30.0000000000,0.00,30.0000000000,170.000000000,0.00,170.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,7.52
1001717502,4550,4550,4550,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,9.53
1001717503,10697,10697,10697,61.0000000000,0.00,61.0000000000,175.000000000,0.00,175.000000000,61.0000000000,0.00,61.0000000000,175.000000000,0.00,175.000000000,9.85
1001727501,11288,11288,11288,0.250000000000,0.00,0.250000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,10.37
1001727502,5008,5008,5008,50.0000000000,0.00,50.0000000000,100.170000000,0.00,100.170000000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,4.64
1001727503,2504,2504,2504,25.0000000000,0.00,25.0000000000,100.170000000,0.00,100.170000000,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,5.03
1001727504,7532,7532,7532,75.0000000000,0.00,75.0000000000,100.580000000,0.00,100.580000000,75.0000000000,0.00,75.0000000000,100.000000000,0.00,100.000000000,9.77
1001727505,3776,3776,3776,25.0000000000,0.00,25.0000000000,150.250000000,0.00,150.250000000,25.0000000000,0.00,25.0000000000,150.000000000,0.00,150.000000000,5.32
1001737501,12056,12056,12056,0.270000000000,0.00,0.270000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,11.29
1001737502,15683,15683,15683,175.160000000,0.00,175.160000000,75.0000000000,0.00,75.0000000000,175.000000000,0.00,175.000000000,85.0000000000,0.00,85.0000000000,6.36
1001737503,13513,13513,13513,47.6500000000,0.00,47.6500000000,200.380000000,0.00,200.380000000,48.0000000000,0.00,48.0000000000,200.000000000,0.00,200.000000000,5.78
1001737504,12422,12422,12422,55.5000000000,0.00,55.5000000000,202.830000000,0.00,202.830000000,56.0000000000,0.00,56.0000000000,203.000000000,0.00,203.000000000,10.65
1001747501,1996,1996,1996,40.8300000000,0.00,40.8300000000,50.0000000000,0.00,50.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.18
1001747502,4209,4209,4209,48.2500000000,0.00,48.2500000000,100.000000000,0.00,100.000000000,48.7500000000,0.00,48.7500000000,90.0000000000,0.00,90.0000000000,4.77
1001747503,3125,3125,3125,25.0000000000,0.00,25.0000000000,125.000000000,0.00,125.000000000,25.0000000000,0.00,25.0000000000,122.000000000,0.00,122.000000000,6.80
1001757501,7495,7495,7495,50.8300000000,0.00,50.8300000000,151.420000000,0.00,151.420000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,10.69
1001757502,2462,2462,2462,24.7000000000,0.00,24.7000000000,100.100000000,0.00,100.100000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.41
1001757503,5800,5800,5800,58.0000000000,0.00,58.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.04
1001757504,5637,5637,5637,0.120000000000,0.00,0.120000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,15.37
1001757505,5006,5006,5006,50.3300000000,0.00,50.3300000000,100.080000000,0.00,100.080000000,50.0000000000,0.00,50.0000000000,96.0000000000,0.00,96.0000000000,6.70
1001757506,7511,7511,7511,0.170000000000,0.00,0.170000000000,0.00000000000,0.00,0.00000000000,50.0000000000,0.00,50.0000000000,130.000000000,0.00,130.000000000,11.13
1001777501,4881,4881,4881,48.8300000000,0.00,48.8300000000,100.000000000,0.00,100.000000000,49.0000000000,0.00,49.0000000000,94.0000000000,0.00,94.0000000000,6.04
1001787501,2542,2542,2542,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.51
1001787502,5590,5590,5590,0.120000000000,0.00,0.120000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.70
1001797501,4500,4500,4500,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.19
1001797502,2116,2116,2116,0.0400000000000,0.00,0.0400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.34
1001797503,6583,6583,6583,0.150000000000,0.00,0.150000000000,0.00000000000,0.00,0.00000000000,84.0000000000,0.00,84.0000000000,121.000000000,0.00,121.000000000,6.18
1001797504,2534,2534,2534,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.11
1001797505,2166,2166,2166,0.0400000000000,0.00,0.0400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.14
1001797506,12464,12464,12464,0.280000000000,0.00,0.280000000000,0.00000000000,0.00,0.00000000000,125.000000000,0.00,125.000000000,84.9500000000,0.00,84.9500000000,6.23
1001797507,5733,5733,5733,25.0000000000,0.00,25.0000000000,76.0000000000,0.00,76.0000000000,75.0000000000,0.00,75.0000000000,62.0000000000,0.00,62.0000000000,4.01
1001807501,2329,2329,2329,25.0000000000,0.00,25.0000000000,91.0000000000,0.00,91.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.62
1001807502,5633,5633,5633,67.0800000000,0.00,67.0800000000,97.8300000000,0.00,97.8300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.00
1001807503,2284,2284,2284,25.0000000000,0.00,25.0000000000,98.1700000000,0.00,98.1700000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.64
1001807504,2396,2396,2396,26.4200000000,0.00,26.4200000000,99.1700000000,0.00,99.1700000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.05
1001807505,2273,2273,2273,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.44
1001807506,2400,2400,2400,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.76
1001807507,5250,5250,5250,0.120000000000,0.00,0.120000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.53
1001807508,6002,6002,6002,0.130000000000,0.00,0.130000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.55
1001807509,2008,2008,2008,0.0400000000000,0.00,0.0400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.98
1001807510,2296,2296,2296,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.68
1001807511,3500,3500,3500,40.0000000000,0.00,40.0000000000,87.5000000000,0.00,87.5000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.30
1001807512,5098,5098,5098,50.8300000000,0.00,50.8300000000,100.420000000,0.00,100.420000000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,6.09
1001817501,4928,4928,4928,82.2500000000,0.00,82.2500000000,150.170000000,0.00,150.170000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.48
1001817502,7764,7764,7764,77.1700000000,0.00,77.1700000000,102.170000000,0.00,102.170000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.77
1001817503,7337,7337,7337,75.6700000000,0.00,75.6700000000,103.580000000,0.00,103.580000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.21
1001817504,10032,10032,10032,0.230000000000,0.00,0.230000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,13.26
1001817505,2112,2112,2112,24.0000000000,0.00,24.0000000000,88.0000000000,0.00,88.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.42
1001817506,2193,2193,2193,25.0000000000,0.00,25.0000000000,88.0000000000,0.00,88.0000000000,25.0000000000,0.00,25.0000000000,88.0000000000,0.00,88.0000000000,5.15
1001877501,7542,7542,7542,150.000000000,0.00,150.000000000,102.000000000,0.00,102.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.66
1001877502,4400,4400,4400,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.98
1001877503,4640,4640,4640,50.0800000000,0.00,50.0800000000,100.670000000,0.00,100.670000000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,6.01
1001877504,2184,2184,2184,24.7500000000,0.00,24.7500000000,87.8300000000,0.00,87.8300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.83
1001887501,3952,3952,3952,44.0000000000,0.00,44.0000000000,88.0000000000,0.00,88.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.60
1001887502,15784,15784,15784,0.360000000000,0.00,0.360000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.83
1001887503,17728,17728,17728,0.400000000000,0.00,0.400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.78
1001887504,4850,4850,4850,56.3300000000,0.00,56.3300000000,88.5000000000,0.00,88.5000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.80
1001887505,13209,13209,13209,151.170000000,0.00,151.170000000,87.5000000000,0.00,87.5000000000,151.000000000,0.00,151.000000000,84.0000000000,0.00,84.0000000000,5.36
1001897501,6119,6119,6119,74.3300000000,0.00,74.3300000000,54.8300000000,0.00,54.8300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,10.46
1001897502,4955,4955,4955,65.7500000000,0.00,65.7500000000,75.0800000000,0.00,75.0800000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,7.67
1001897503,2188,2188,2188,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00000000000,0.00,0.00000000000,87.6000000000,0.00,87.6000000000,5.29
1001897504,2190,2190,2190,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.84
1001897505,1640,1640,1640,0.0300000000000,0.00,0.0300000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.40
1001897506,4392,4392,4392,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.50
1001897507,11362,11362,11362,0.260000000000,0.00,0.260000000000,0.00000000000,0.00,0.00000000000,100.000000000,0.00,100.000000000,122.000000000,0.00,122.000000000,6.18
1001897508,4375,4375,4375,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.72
1001897509,3787,3787,3787,43.8300000000,0.00,43.8300000000,75.0000000000,0.00,75.0000000000,43.8300000000,0.00,43.8300000000,75.0000000000,0.00,75.0000000000,3.66
1001907501,4732,4732,4732,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.85
1001907502,1808,1808,1808,0.0400000000000,0.00,0.0400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.68
1001907503,13750,13750,13750,0.310000000000,0.00,0.310000000000,0.00000000000,0.00,0.00000000000,54.0800000000,0.00,54.0800000000,175.250000000,0.00,175.250000000,6.03
1001907504,14543,14543,14543,108.250000000,0.00,108.250000000,175.000000000,0.00,175.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,10.91
1001907505,8116,8116,8116,0.180000000000,0.00,0.180000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,13.78
1001907506,14707,14707,14707,0.330000000000,0.00,0.330000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.53
1001907507,1490,1490,1490,19.7500000000,0.00,19.7500000000,75.4200000000,0.00,75.4200000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.82
1001907508,4307,4307,4307,52.9200000000,0.00,52.9200000000,78.0000000000,0.00,78.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.05
1001907509,11206,11206,11206,175.330000000,0.00,175.330000000,65.3300000000,0.00,65.3300000000,175.000000000,0.00,175.000000000,64.0000000000,0.00,64.0000000000,5.28
1001917501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.32
1001937501,7625,7625,7625,5.67000000000,0.00,5.67000000000,127.670000000,0.00,127.670000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,11.04
1001937502,2436,2436,2436,24.8300000000,0.00,24.8300000000,98.0800000000,0.00,98.0800000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.66
1001937503,2486,2486,2486,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.91
1001937504,4193,4193,4193,39.0000000000,0.00,39.0000000000,110.000000000,0.00,110.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.83
