bbl,billingbbl,housenum_lo,street_name,count
4142280171,0000000000,,VAN DER LINN STREET,1
4142280172,0000000000,,BAYVIEW AVENUE,1
4142280175,0000000000,,BAYVIEW AVENUE,1
4142280210,0000000000,,BAYVIEW AVENUE,1
4142280212,0000000000,,BAYVIEW AVENUE,1
4142280218,0000000000,,BAYVIEW AVENUE,1
4142280220,0000000000,,BAYVIEW AVENUE,1
4142280221,0000000000,,BAYVIEW AVENUE,1
4142280222,0000000000,,BAYVIEW AVENUE,1
4142280225,0000000000,,BAYVIEW AVENUE,1
4142280364,0000000000,,VAN DER LINN STREET,1
4142280751,0000000000,,BAYVIEW AVENUE,1
4142280754,0000000000,,BAYVIEW AVENUE,1
4142280755,0000000000,,BAYVIEW AVENUE,1
4142280759,0000000000,,BROADWAY,1
4142280762,0000000000,,BROADWAY,1
4142280773,0000000000,,BROADWAY,1
4142280774,0000000000,,BROADWAY,1
4142280775,0000000000,,BROADWAY,1
4142280778,0000000000,,BROADWAY,1
4142280781,0000000000,,BROADWAY,1
4142280834,0000000000,,RUSSELL STREET,1
4142280838,0000000000,,RUSSELL STREET,1
4142280842,0000000000,,RUSSELL STREET,1
4142280843,0000000000,,RUSSELL STREET,1
4142280845,0000000000,,RUSSELL STREET,1
4142280846,0000000000,,RUSSELL STREET,1
4142280848,0000000000,,RUSSELL STREET,1
4142280850,0000000000,,102 STREET,1
4142280851,0000000000,,102 STREET,1
4142280852,0000000000,,102 STREET,1
4142281029,0000000000,,RUSSELL STREET,1
4142281030,0000000000,,RUSSELL STREET,1
4142281031,0000000000,,RUSSELL STREET,1
4142281032,0000000000,,RUSSELL STREET,1
4142281034,0000000000,,RUSSELL STREET,1
4142281035,0000000000,,RUSSELL STREET,1
4142310080,0000000000,,RAU COURT,1
4142310087,0000000000,,RAU COURT,1
4142310092,0000000000,,102 STREET,1
4142310183,0000000000,,PEDESTRIAN WAY,1
4142310184,0000000000,,PEDESTRIAN WAY,1
4142310191,0000000000,,PEDESTRIAN WAY,1
4142310716,0000000000,,99 STREET,1
4142310765,0000000000,,HAWTREE BASIN,1
4142310766,0000000000,,HAWTREE BASIN,1
4142310770,0000000000,,HAWTREE BASIN,1
4142310805,0000000000,,RUSSELL STREET,1
4142310806,0000000000,,RUSSELL STREET,1
4142310809,0000000000,,RUSSELL STREET,1
4142310813,0000000000,,RUSSELL STREET,1
4142311001,0000000000,,RUSSELL STREET,1
4142311004,0000000000,,RUSSELL STREET,1
4142311020,0000000000,99-50,RUSSELL STREET,1
4142311022,0000000000,,FLYNN CANAL,1
4142311023,0000000000,,BRANCH CHANNEL,1
4142311028,0000000000,,BRANCH CHANNEL,1
4142311075,0000000000,,BRANCH CHANNEL,1
4142311101,0000000000,,FIRST STREET,1
4142311105,0000000000,,FIRST STREET,1
4142311106,0000000000,,FIRST STREET,1
4142311124,0000000000,,1 STREET,1
4142311125,0000000000,,1 STREET,1
4142311244,0000000000,,1 STREET,1
4142311300,0000000000,,DUNTON STREET,1
4142311355,0000000000,,RAU COURT,1
4142311359,0000000000,,RAU COURT,1
4142340271,0000000000,,160 AVENUE,1
4142340280,0000000000,,160 AVENUE,1
4142340282,0000000000,,160 AVENUE,1
4142340298,0000000000,,160 AVENUE,1
4142340299,0000000000,,160 AVENUE,1
4142340300,0000000000,,160 AVENUE,1
4142340305,0000000000,,160 AVENUE,1
4142340306,0000000000,,160 AVENUE,1
4142340503,0000000000,,102 STREET,1
4142340508,0000000000,,102 STREET,1
4142340509,0000000000,,102 STREET,1
4142340510,0000000000,,102 STREET,1
4142340511,0000000000,,102 STREET,1
4142340512,0000000000,,102 STREET,1
4142340513,0000000000,,109 AVENUE,1
4142340517,0000000000,,102 STREET,1
4142340521,0000000000,,102 STREET,1
4142340523,0000000000,,109 AVENUE,1
4142340525,0000000000,,109 AVENUE,1
4142340526,0000000000,,102 STREET,1
4142340527,0000000000,,102 STREET,1
4142340529,0000000000,,102 STREET,1
4142340530,0000000000,,102 STREET,1
4142340534,0000000000,39,109 AVENUE,1
4142340540,0000000000,,102 STREET,1
4142340542,0000000000,,102 STREET,1
4142340543,0000000000,,102 STREET,1
4142340544,0000000000,,102 STREET,1
4142340546,0000000000,,102 STREET,1
4142340547,0000000000,,102 STREET,1
4142340548,0000000000,,102 STREET,1
4142340549,0000000000,,102 STREET,1
4142340550,0000000000,,102 STREET,1
4142340551,0000000000,6,BROADWAY,1
4142340554,0000000000,,102 STREET,1
4142340563,0000000000,,102 STREET,1
4142340576,0000000000,,102 STREET,1
4142340577,0000000000,,102 STREET,1
4142340580,0000000000,,102 STREET,1
4142340584,0000000000,,102 STREET,1
4142340588,0000000000,,102 STREET,1
4142340853,0000000000,,RUSSELL STREET,1
4142340854,0000000000,,RUSSELL STREET,1
4142340863,0000000000,,RUSSELL STREET,1
4142340866,0000000000,,RUSSELL STREET,1
4142340869,0000000000,,RUSSELL STREET,1
4142340875,0000000000,,RUSSELL STREET,1
4142340880,0000000000,,103 STREET,1
4142340964,0000000000,,RUSSELL STREET,1
4142341863,0000000000,,RUSSELL STREET,1
4142381037,0000000000,,FLYNN CANAL,1
4142381039,0000000000,102-10,RUSSELL STREET,1
4142381040,0000000000,102-10,RUSSELL STREET,1
4142381048,0000000000,,RUSSELL STREET,1
4142381054,0000000000,,RUSSELL STREET,1
4142381149,0000000000,,1 STREET,1
4142381151,0000000000,,1 STREET,1
4142381153,0000000000,,1 STREET,1
4142381156,0000000000,,1 STREET,1
4142381157,0000000000,,1 STREET,1
4142391080,0000000000,,FLYNN CANAL,1
4142391129,0000000000,,FIRST STREET,1
4142391132,0000000000,33,1 STREET,1
4142391138,0000000000,,FIRST STREET,1
4142391139,0000000000,,FIRST STREET,1
4142391140,0000000000,,FIRST STREET,1
4142391141,0000000000,,FIRST STREET,1
4142391143,0000000000,,FIRST STREET,1
4142391184,0000000000,,WILLIAMS COURT,1
4142391251,0000000000,,WILLIAMS COURT,1
4142400095,0000000000,,RAU COURT,1
4142400099,0000000000,,RAU COURT,1
4142400108,0000000000,,RAU COURT,1
4142400110,0000000000,,RAU COURT,1
4142400113,0000000000,,RAU COURT,1
4142400115,0000000000,,104 STREET,1
4142401306,0000000000,,DUNTON STREET,1
4142401352,0000000000,,RAU COURT,1
4142401353,0000000000,,RAU COURT,1
4142410900,0000000000,,104 STREET,1
4142410923,0000000000,,104 STREET,1
4142421242,0000000000,,163 ROAD,1
4142421342,0000000000,,163 DRIVE,1
4142421343,0000000000,,163 DRIVE,1
4142421344,0000000000,,163 DRIVE,1
4142421351,0000000000,,163 DRIVE,1
4142421353,0000000000,,163 DRIVE,1
4142421359,0000000000,,163 DRIVE,1
4142421360,0000000000,,163 DRIVE,1
4142421361,0000000000,,163 DRIVE,1
4142431105,0000000000,,DAVENPORT COURT,1
4142431113,0000000000,,DAVENPORT COURT,1
4142431114,0000000000,,DAVENPORT COURT,1
4142431115,0000000000,,DAVENPORT COURT,1
4142431116,0000000000,,DAVENPORT COURT,1
4142431119,0000000000,,DAVENPORT COURT,1
4142431120,0000000000,,DAVENPORT COURT,1
4142431150,0000000000,,DAVENPORT COURT,1
4142431152,0000000000,,DAVENPORT COURT,1
4142431154,0000000000,,DAVENPORT COURT,1
4142431159,0000000000,,DAVENPORT COURT,1
4142431167,0000000000,,DAVENPORT COURT,1
4142431168,0000000000,,DAVENPORT COURT,1
4142431169,0000000000,,DAVENPORT COURT,1
4142431234,0000000000,,163 ROAD,1
4142431240,0000000000,,163 ROAD,1
4142432114,0000000000,,DAVENPORT COURT,1
4142441258,0000000000,99-50,163 ROAD,1
4142441328,0000000000,,163 DRIVE,1
4142441339,0000000000,,163 DRIVE,1
4142451364,0000000000,,163 DRIVE,1
4142451366,0000000000,,163 DRIVE,1
4142451368,0000000000,,163 DRIVE,1
4142451374,0000000000,99-56,JAMES COURT,1
4142451375,0000000000,,163 DRIVE,1
4142451380,0000000000,,163 DRIVE,1
4142451383,0000000000,,163 DRIVE,1
4142451434,0000000000,,164 AVENUE,1
4142451439,0000000000,,164 AVENUE,1
4142451447,0000000000,99-51,164 AVENUE,1
4142452080,0000000000,,163 DRIVE,1
4142461145,0000000000,,DAVENPORT COURT,1
4142461169,0000000000,,DAVENPORT COURT,1
4142461170,0000000000,,DAVENPORT COURT,1
4142461174,0000000000,,DAVENPORT COURT,1
4142461178,0000000000,,DAVENPORT COURT,1
4142461179,0000000000,,DAVENPORT COURT,1
4142461180,0000000000,,DAVENPORT COURT,1
4142461189,0000000000,,DAVENPORT COURT,1
4142461191,0000000000,,104 STREET,1
4142461193,0000000000,,104 STREET,1
4142461196,0000000000,,104 STREET,1
4142461197,0000000000,,104 STREET,1
4142461204,0000000000,,BURLINGTON COURT,1
4142461205,0000000000,,BURLINGTON COURT,1
4142461206,0000000000,,163 ROAD,1
4142461207,0000000000,,163 ROAD,1
4142471280,0000000000,,163 ROAD,1
4142471281,0000000000,,163 ROAD,1
4142471283,0000000000,,163 ROAD,1
4142471287,0000000000,,163 ROAD,1
4142471288,0000000000,,163 ROAD,1
4142471290,0000000000,,163 ROAD,1
4142471292,0000000000,60,104 STREET,1
4142471294,0000000000,,104 STREET,1
4142471296,0000000000,,104 STREET,1
4142471297,0000000000,,104 STREET,1
4142471298,0000000000,,104 STREET,1
4142471312,0000000000,102-11,JAMES COURT,1
4142471316,0000000000,102-03,JAMES COURT,1
4142472271,0000000000,,BURLINGAME COURT,1
4142472272,0000000000,,BURLINGAME COURT,1
4142472313,0000000000,10205,JAMES COURT,1
4142481385,0000000000,,163 DRIVE,1
4142481390,0000000000,,163 DRIVE,1
4142481398,0000000000,,163 DRIVE,1
4142481404,0000000000,,163 DRIVE,1
4142481410,0000000000,,104 STREET,1
4142481411,0000000000,,104 STREET,1
4142481417,0000000000,,164 AVENUE,1
4142481427,0000000000,,164 AVENUE,1
4142501463,0000000000,,164 AVENUE,1
4142501467,0000000000,,164 ROAD,1
4142501470,0000000000,,164 AVENUE,1
4142501471,0000000000,,164 AVENUE,1
4142501477,0000000000,,164 AVENUE,1
4142501480,0000000000,,164 AVENUE,1
4142501481,0000000000,,164 AVENUE,1
4142501483,0000000000,,164 AVENUE,1
4142501485,0000000000,,164 AVENUE,1
4142501541,0000000000,,164 ROAD,1
4142501543,0000000000,,164 ROAD,1
4142511603,0000000000,,164 ROAD,1
4142511609,0000000000,,164 DRIVE,1
4142511663,0000000000,,164 ROAD,1
4142511665,0000000000,,164 ROAD,1
4142511666,0000000000,,164 ROAD,1
4142511670,0000000000,,164 ROAD,1
4142521679,0000000000,,165 AVENUE,1
4142521680,0000000000,,165 AVENUE,1
4142521681,0000000000,,165 AVENUE,1
4142521733,0000000000,,164 DRIVE,1
4142521792,0000000000,,165 AVENUE,1
4142521793,0000000000,,165 AVENUE,1
4142521794,0000000000,,165 AVENUE,1
4142521795,0000000000,,165 AVENUE,1
4142522792,0000000000,,PEDESTRIAN WAY,1
4142522793,0000000000,,PEDESTRIAN WAY,1
4142522794,0000000000,,104 STREET,1
4142522795,0000000000,,104 STREET,1
4142531488,0000000000,,164 AVENUE,1
4142531492,0000000000,,164 AVENUE,1
4142531498,0000000000,,164 AVENUE,1
4142531499,0000000000,,164 AVENUE,1
4142531503,0000000000,,164 AVENUE,1
4142531508,0000000000,,164 STREET,1
4142531522,0000000000,,164 ROAD,1
4142531525,0000000000,,164 ROAD,1
4142531526,0000000000,,164 ROAD,1
4142541615,0000000000,,164 DRIVE,1
4142541630,0000000000,102-27,164 DRIVE,1
4142541639,0000000000,,104 STREET,1
4142541640,0000000000,,104 STREET,1
4142541646,0000000000,,164 ROAD,1
4142541647,0000000000,,164 ROAD,1
4142542037,0000000000,,104 STREET,1
4142551683,0000000000,,165 AVENUE,1
4142551684,0000000000,,165 AVENUE,1
4142551691,0000000000,,165 AVENUE,1
4142551702,0000000000,,165 AVENUE,1
4142551706,0000000000,,104 STREET,1
4142551710,0000000000,,164 DRIVE,1
4142551711,0000000000,,164 DRIVE,1
4142551716,0000000000,,164 DRIVE,1
4142551717,0000000000,,164 DRIVE,1
4142551718,0000000000,,164 DRIVE,1
4142551719,0000000000,102-18,164 DRIVE,1
4142551721,0000000000,,164 DRIVE,1
4142551722,0000000000,,164 DRIVE,1
4142551723,0000000000,,164 DRIVE,1
4142551727,0000000000,,164 DRIVE,1
4142551728,0000000000,,164 DRIVE,1
4142551730,0000000000,,164 DRIVE,1
4142551744,0000000000,,165 AVENUE,1
4142551765,0000000000,,104 STREET,1
4142551767,0000000000,,104 STREET,1
4142551771,0000000000,,165 AVENUE,1
4142551773,0000000000,,165 AVENUE,1
4142552771,0000000000,,165 AVENUE,1
4142552772,0000000000,,165 AVENUE,1
4142552773,0000000000,,165 AVENUE,1
4142552777,0000000000,,165 AVENUE,1
4142552780,0000000000,,165 AVENUE,1
4142552781,0000000000,,165 AVENUE,1
4142552782,0000000000,,165 AVENUE,1
4142552783,0000000000,,165 AVENUE,1
4142552789,0000000000,,165 AVENUE,1
4142600016,0000000000,,ROCKAWAY BOULEVARD,1
4142600044,0000000000,,SOUTH CONDUIT AVENUE,1
4142600060,0000000000,182-11,EASTERN ROAD,1
4142600100,0000000000,155-02,146 AVENUE,1
4142600101,0000000000,,ROCKAWAY BOULEVARD,1
4142600144,0000000000,,SOUTH CONDUIT AVENUE,1
4150000012,0000000000,,153 PLACE,1
4150000021,0000000000,,153 PLACE,1
4150000024,0000000000,,153 PLACE,1
4150000029,0000000000,,153 PLACE,1
4150000030,0000000000,,153 PLACE,1
4150000043,0000000000,144-12,153 LANE,1
4150000046,0000000000,144-16,153 LANE,1
4150000051,0000000000,,153 LANE,1
4150020015,0000000000,,153 COURT,1
4150020016,0000000000,,153 COURT,1
4150020020,0000000000,,153 COURT,1
4150020021,0000000000,,153 COURT,1
4150020038,0000000000,,153 WAY,1
4150020040,0000000000,,153 WAY,1
4150020042,0000000000,,153 WAY,1
4150020043,0000000000,,153 WAY,1
4150020044,0000000000,,153 WAY,1
4150020046,0000000000,,153 WAY,1
4150020047,0000000000,,153 WAY,1
4150040017,0000000000,,155 STREET,1
4150050025,0000000000,,145 AVENUE,1
4150050030,0000000000,,155 STREET,1
4150050031,0000000000,,155 STREET,1
4150050037,0000000000,,155 STREET,1
4150050040,0000000000,,155 STREET,1
4150050042,0000000000,,145 PLACE,1
4150060055,0000000000,,145 ROAD,1
4150060062,0000000000,,155 STREET,1
4150060065,0000000000,,155 STREET,1
4150080001,0000000000,,156 STREET,1
4150090002,0000000000,,157 STREET,1
4150100050,0000000000,,155 STREET,1
4150100055,0000000000,,155 STREET,1
4150100056,0000000000,,155 STREET,1
4150100059,0000000000,,155 STREET,1
4150100062,0000000000,,155 STREET,1
4150100063,0000000000,,155 STREET,1
4150100066,0000000000,,155 STREET,1
4151000050,0000000000,,159 STREET,1
4151000075,0000000000,,159 STREET,1
4151000100,0000000000,,159 STREET,1
4151000150,0000000000,,159 STREET,1
4151000175,0000000000,,159 STREET,1
4151000200,0000000000,,159 STREET,1
4151000210,0000000000,,159 STREET,1
4151000250,0000000000,,159 STREET,1
4151000300,0000000000,,159 STREET,1
4151000400,0000000000,,CROSS BAY BOULEVARD,1
4151000440,0000000000,,159 STREET,1
4151000450,0000000000,,159 STREET,1
4151000460,0000000000,,159 STREET,1
4151000474,0000000000,,159 STREET,1
4151000475,0000000000,,159 STREET,1
4151000500,0000000000,,159 STREET,1
4151000575,0000000000,,159 STREET,1
4151000600,0000000000,,159 STREET,1
4151000700,0000000000,,159 STREET,1
4152000001,0000000000,,159 STREET,1
4152000002,0000000000,,159 STREET,1
4152000050,0000000000,,159 STREET,1
4152000100,0000000000,,159 STREET,1
4153000060,0000000000,,159 STREET,1
4153000070,0000000000,,159 STREET,1
4153000100,0000000000,,159 STREET,1
4153000300,0000000000,,159 STREET,1
4153000350,0000000000,,159 STREET,1
4153000600,0000000000,,159 STREET,1
4153010130,0000000000,,2 ROAD,1
4153010150,,,2 ROAD,1
4153010250,0000000000,,2 ROAD,1
4153020030,0000000000,,CROSS BAY BOULEVARD,1
4153020050,,,CROSS BAY BOULEVARD,1
4153030550,0000000000,,3 AVENUE,1
4153050025,0000000000,421,BERT ROAD,1
4153050700,0000000000,,CROSS BAY BOULEVARD,1
4153060005,0000000000,,CROSS BAY BOULEVARD,1
4153060009,0000000000,419,CROSS BAY BOULEVARD,1
4153060011,0000000000,417,CROSS BAY BOULEVARD,1
4153060106,0000000000,,CROSS BAY BOULEVARD,1
4153080002,0000000000,,SHAD CREEK ROAD,1
4153080011,0000000000,,SHAD CREEK ROAD,1
4153080015,0000000000,,SHAD CREEK ROAD,1
4153080020,0000000000,,SHAD CREEK ROAD,1
4153080021,0000000000,,SHAD CREEK ROAD,1
4153080080,0000000000,,CROSS BAY BOULEVARD,1
4153080082,0000000000,,CROSS BAY BOULEVARD,1
4153080084,0000000000,,CROSS BAY BOULEVARD,1
4153080096,0000000000,,CROSS BAY BOULEVARD,1
4153080109,0000000000,,5 ROAD,1
4153080215,0000000000,,CROSS BAY BOULEVARD,1
4153080450,0000000000,,CROSS BAY BOULEVARD,1
4153140034,0000000000,,99 STREET,1
4153150074,0000000000,,WEST 11 ROAD,1
4153150600,0000000000,53,WEST 11 ROAD,1
4153170080,0000000000,,200 AVENUE,1
4153170100,0000000000,34,WEST 12 ROAD,1
4153190073,0000000000,57,WEST 15 ROAD,1
4153190100,0000000000,,201 AVENUE,1
4153190300,0000000000,,WEST 14 ROAD,1
4153200057,0000000000,,17 ROAD,1
4153200058,0000000000,,203 AVENUE,1
4153200081,0000000000,,203 AVENUE,1
4153200330,0000000000,28,WEST 16 ROAD,1
4153210070,0000000000,,17 ROAD,1
4153210071,0000000000,,204 AVENUE,1
4153210073,0000000000,,17 ROAD,1
4153210088,0000000000,,17 ROAD,1
4153210100,0000000000,,16 ROAD,1
4153210230,0000000000,14,WEST 16 ROAD,1
4153220011,0000000000,,17 ROAD,1
4153220018,0000000000,,204 AVENUE,1
4153220019,0000000000,,17 ROAD,1
4153220023,0000000000,,17 ROAD,1
4153220024,0000000000,,204 AVENUE,1
4153220026,0000000000,,17 ROAD,1
4153220039,0000000000,,17 ROAD,1
4153220054,0000000000,,205 AVENUE,1
4153220063,0000000000,,WEST 18 ROAD,1
4153220065,0000000000,,18 ROAD,1
4153220066,0000000000,,WEST 18 ROAD,1
4153220080,0000000000,,18 ROAD,1
4153220097,0000000000,,18 ROAD,1
4153220111,0000000000,,17 ROAD,1
4153220120,0000000000,,17 ROAD,1
4153220130,0000000000,,WEST 18 ROAD,1
4153220146,0000000000,,CROSS BAY BOULEVARD,1
4153230060,0000000000,,19 ROAD,1
4153230061,0000000000,,206 AVENUE,1
4153230066,0000000000,,19 ROAD,1
4153230067,0000000000,23,19 ROAD,1
4153230069,0000000000,,19 ROAD,1
4153230076,0000000000,,19 ROAD,1
4153230077,0000000000,,206 AVENUE,1
4153230080,0000000000,,WEST 19 ROAD,1
4153230082,0000000000,,19 ROAD,1
4153230200,0000000000,,WEST 18 ROAD,1
4153240018,0000000000,,19 ROAD,1
4153260020,0000000000,,98 STREET,1
4153500001,0000000000,,CROSS BAY BOULEVARD,1
4153500100,0000000000,,19 ROAD,1
4153500700,0000000000,,CROSS BAY BOULEVARD,1
4153750001,0000000000,240,CROSS BAY BOULEVARD,1
4153750004,0000000000,,CROSS BAY BOULEVARD,1
4153750021,0000000000,106,CROSS BAY BOULEVARD,1
4153750026,0000000000,,CROSS BAY BOULEVARD,1
4153750800,0000000000,,101 STREET,1
4153750900,0000000000,,CROSS BAY BOULEVARD,1
4153760001,0000000000,,CROSS BAY BOULEVARD,1
4153760048,,,CROSS BAY BOULEVARD,1
4153760700,0000000000,,CROSS BAY BOULEVARD,1
4153760707,0000000000,,EAST 1 ROAD,1
4153760708,0000000000,,EAST 1 ROAD,1
4153760888,0000000000,,CROSS BAY BOULEVARD,1
4154000001,0000000000,,5 ROAD,1
4154000021,0000000000,,EAST 6 ROAD,1
4154000050,0000000000,,CROSS BAY BOULEVARD,1
4154000095,0000000000,,EAST 4 ROAD,1
4154000121,0000000000,,6 ROAD,1
4154000999,0000000000,,CROSS BAY BOULEVARD,1
4154500060,0000000000,,CROSS BAY BOULEVARD,1
4154510016,0000000000,,6 ROAD,1
4154510022,0000000000,,95 STREET,1
4154590001,0000000000,718,LANARK ROAD,1
4154590003,0000000000,714,LANARK ROAD,1
4154590005,0000000000,629,WEST ROAD,1
4154600730,0000000000,,CROSS BAY BOULEVARD,1
4154610022,0000000000,,EAST 10 ROAD,1
4154630001,0000000000,,9 ROAD,1
4154630005,0000000000,,19 ROAD,1
4154630006,0000000000,,EAST 9 ROAD,1
4154630014,0000000000,,EAST 9 ROAD,1
4154640014,0000000000,,102 STREET,1
4154650009,0000000000,,9 ROAD,1
4154650010,0000000000,,9 ROAD,1
4154650011,0000000000,,9 ROAD,1
4154651080,0000000000,202,EAST 9 ROAD,1
4154660015,0000000000,,8 ROAD,1
4154660608,0000000000,,103 STREET,1
4154661130,0000000000,,104 STREET,1
4154750044,0000000000,,CHANNEL ROAD,1
4154750047,0000000000,,CHANNEL ROAD,1
4154750049,0000000000,,CHANNEL ROAD,1
4154750110,0000000000,,100 PLACE,1
4154750115,0000000000,,CHANNEL ROAD,1
4154750750,0000000000,,CROSS BAY BOULEVARD,1
4154760001,0000000000,,CHANNEL ROAD,1
4154760005,0000000000,,197 AVENUE,1
4154760018,0000000000,,100 PLACE,1
4154761100,0000000000,,CROSS BAY BOULEVARD,1
4154770026,0000000000,,100 PLACE,1
4154770035,0000000000,,CHANNEL ROAD,1
4154780031,0000000000,,100 PLACE,1
4154781050,0000000000,,12 ROAD,1
4154790038,0000000000,,CHANNEL ROAD,1
4154790039,0000000000,,100 PLACE,1
4154790041,0000000000,,CHANNEL ROAD,1
4154790042,0000000000,,100 PLACE,1
4154800020,0000000000,14-04,CHANNEL ROAD,1
4154800025,0000000000,,CHURCH ROAD,1
4154800026,0000000000,,CHURCH ROAD,1
4154800054,0000000000,,CHANNEL ROAD,1
4154800950,0000000000,,101 STREET,1
4154820025,0000000000,,100 PLACE,1
4154820031,0000000000,,CHANNEL ROAD,1
4154820038,0000000000,,CHANNEL ROAD,1
4154820039,0000000000,16-16,CHANNEL ROAD,1
4154820043,0000000000,,100 PLACE,1
4154820045,0000000000,,100 ROAD,1
4154820850,0000000000,,CHANNEL ROAD,1
4154830007,0000000000,18-18,CROSS BAY BOULEVARD,1
4154830019,0000000000,,CHANNEL ROAD,1
4154840020,0000000000,,101 STREET,1
4154840023,0000000000,,EAST 18 ROAD,1
4154840120,0000000000,,100 PLACE,1
4154850014,0000000000,,CROSS BAY BOULEVARD,1
4154850024,0000000000,,EAST 20 ROAD,1
4155000025,0000000000,,101 STREET,1
4155000031,0000000000,,100 PLACE,1
4155000094,0000000000,,CHANNEL ROAD,1
4155000098,0000000000,,100 PLACE,1
4155000099,0000000000,,100 PLACE,1
4155000102,0000000000,,DEMEREST ROAD,1
4155000103,0000000000,,DEMEREST ROAD,1
4155000107,0000000000,,CHANNEL ROAD,1
4155000108,0000000000,,100 PLACE,1
4155000109,0000000000,,100 PLACE,1
4155000204,0000000000,,100 PLACE,1
4155000206,0000000000,,100 PLACE,1
4155000590,0000000000,934,LANARK ROAD,1
4155000592,0000000000,930,LANARK ROAD,1
4155000594,0000000000,926,LANARK ROAD,1
4155000596,0000000000,916,LANARK ROAD,1
4155000600,0000000000,914,LANARK ROAD,1
4155000602,0000000000,910,LANARK ROAD,1
4155020095,0000000000,,BEACH 11 STREET,1
4155030001,0000000000,,BEACH 12 STREET,1
4155030005,0000000000,,BEACH 12 STREET,1
4155030062,0000000000,,BRUNSWICK AVENUE,1
4155030067,0000000000,,BRUNSWICK AVENUE,1
4155040033,0000000000,,BRUNSWICK AVENUE,1
4155040039,0000000000,11-11,BRUNSWICK AVENUE,1
4155040043,0000000000,,VIRGINIA STREET,1
4155040046,0000000000,,VIRGINIA STREET,1
4155040049,0000000000,,VIRGINIA STREET,1
4155070027,0000000000,,VIRGINIA STREET,1
4155070029,0000000000,,VIRGINIA STREET,1
4155070031,0000000000,,VIRGINIA STREET,1
4155100018,0000000000,,ALONZO ROAD,1
4155100021,0000000000,,HARRIS STREET,1
4155100023,0000000000,,HARRIS STREET,1
4155100034,0000000000,,HARRIS STREET,1
4155100085,0000000000,,HARRIS STREET,1
4155120034,0000000000,7-28,EMPIRE AVENUE,1
4155160072,0000000000,,DINSMORE AVENUE,1
4155250025,0000000000,,HORTON AVENUE,1
4155250044,0000000000,21-12,NAMEOKE AVENUE,1
4155250051,0000000000,,NAMEOKE AVENUE,1
4155290004,0000000000,,MOTT AVENUE,1
4155290009,0000000000,,NAMEOKE AVENUE,1
